ANL|ANL|Андуло|Андуло|Andulo|Andulo|Ангола|Ангола|Angola|Angola
ANM|ANM|Анталаха|Анталаха|Antalaha|Antalaha|Мадагаскар|Мадагаскар|Madagascar|Madagascar
ANN|ANN|||Annette Island|Annette Island|США|США|United States|United States
ANO|ANO|||Angoche|Angoche|Мозамбик|Мозамбик|Mozambique|Mozambique
ANP|ANP|Аннаполис|Аннаполис|Annapolis|Annapolis|США|США|United States|United States
ANQ|ANQ|Ангола|Ангола|Angola|Angola|США|США|United States|United States
ANR|ANR|Антверпен|Антверпен|Antwerp|Antwerp|Бельгия|Бельгия|Belgium|Belgium
ANS|ANS|Андауайлас|Андауайлас|Andahuaylas|Andahuaylas|Перу|Перу|Peru|Peru
ANT|ANT|||St Anton|St Anton|Австрия|Австрия|Austria|Austria
ANU|ANU|||St. John&#039;s|St. John&#039;s|Антигуа и Барбуда|Антигуа и Барбуда|Antigua And Barbuda|Antigua And Barbuda
ANV|ANV|||Anvik|Anvik|США|США|United States|United States
ANW|ANW|||Ainsworth|Ainsworth|США|США|United States|United States
ANX|ANX|Анденес|Анденес|Andenes|Andenes|Норвегия|Норвегия|Norway|Norway
ANY|ANY|||Anthony|Anthony|США|США|United States|United States
ANZ|ANZ|||Angus Downs|Angus Downs|Австралия|Австралия|Australia|Australia
AOA|AOA|Ароа|Ароа|Aroa|Aroa|Папуа - Новая Гвинея|Папуа - Новая Гвинея|Papua New Guinea|Papua New Guinea
AOB|AOB|Аннаберг|Аннаберг|Annanberg|Annanberg|Папуа - Новая Гвинея|Папуа - Новая Гвинея|Papua New Guinea|Papua New Guinea
AOC|AOC|Альтенбург|Альтенбург|Altenburg|Altenburg|Германия|Германия|Germany|Germany
AOD|AOD|Абу-Дейя|Абу-Дейя|Abou Deia|Abou Deia|Чад|Чад|Chad|Chad
AOE|AOE|Эскишехир|Эскишехир|Eskisehir|Eskisehir|Турция|Турция|Turkey|Turkey
AOG|AOG|Аньшань|Аньшань|Anshan|Anshan|Китай|Китай|China|China
AOH|AOH|Лима|Лима|Lima|Lima|США|США|United States|United States
AOI|AOI|Анкона|Анкона|Ancona|Ancona|Италия|Италия|Italy|Italy
AOJ|AOJ|Аомори|Аомори|Aomori|Aomori|Япония|Япония|Japan|Japan
AOK|AOK|Карпатос|Карпатос|Karpathos|Karpathos|Греция|Греция|Greece|Greece
AOL|AOL|||Paso De Los Libres|Paso De Los Libres|Аргентина|Аргентина|Argentina|Argentina
AON|AON|Арона|Арона|Arona|Arona|Соломоновы острова|Соломоновы острова|Solomon Islands|Solomon Islands
AOO|AOO|||Martinsburg|Martinsburg|США|США|United States|United States
AOR|AOR|Алор-Сетар|Алор-Сетар|Alor Setar|Alor Setar|Малайзия|Малайзия|Malaysia|Malaysia
AOS|AOS|||Amook|Amook|США|США|United States|United States
AOT|AOT|Аоста|Аоста|Aosta|Aosta|Италия|Италия|Italy|Italy
AOU|AOU|Аттопью|Аттопью|Attopeu|Attopeu|Лаос|Лаос|Laos|Laos
APA|APA|Денвер|Денвер|Denver|Denver|США|США|United States|United States
APB|APB|Аполо|Аполо|Apolo|Apolo|Боливия|Боливия|Bolivia|Bolivia
APC|APC|Напа|Напа|Napa|Napa|США|США|United States|United States
APE|APE|Сан-Хуан-Апосенто|Сан-Хуан-Апосенто|San Juan Aposento|San Juan Aposento|Перу|Перу|Peru|Peru
APF|APF|Неаполь|Неаполь|Naples|Naples|США|США|United States|United States
APG|APG|||Aberdeen|Aberdeen|США|США|United States|United States
APH|APH|||Bowling Green|Bowling Green|США|США|United States|United States
API|API|Апиай|Апиай|Apiay|Apiay|Колумбия|Колумбия|Colombia|Colombia
APK|APK|||Apataki|Apataki|Французская Полинезия|Французская Полинезия|French Polynesia|French Polynesia
APL|APL|Нампула|Нампула|Nampula|Nampula|Мозамбик|Мозамбик|Mozambique|Mozambique
APN|APN|||Alpena|Alpena|США|США|United States|United States
APO|APO|Апартадо|Апартадо|Apartado|Apartado|Колумбия|Колумбия|Colombia|Colombia
APP|APP|Асапа|Асапа|Asapa|Asapa|Папуа - Новая Гвинея|Папуа - Новая Гвинея|Papua New Guinea|Papua New Guinea
APQ|APQ|||Arapiraca|Arapiraca|Бразилия|Бразилия|Brazil|Brazil
APR|APR|Эйприл-Ривер|Эйприл-Ривер|April River|April River|Папуа - Новая Гвинея|Папуа - Новая Гвинея|Papua New Guinea|Papua New Guinea
APS|APS|||Anapolis|Anapolis|Бразилия|Бразилия|Brazil|Brazil
APT|APT|Джаспер|Джаспер|Jasper|Jasper|США|США|United States|United States
APU|APU|||Apucarana|Apucarana|Бразилия|Бразилия|Brazil|Brazil
APV|APV|Эппл Вэлли|Эппл Вэлли|Apple Valley|Apple Valley|США|США|United States|United States
APW|APW|||Apia|Apia|Самоа|Самоа|Samoa|Samoa
APX|APX|||Arapongas|Arapongas|Бразилия|Бразилия|Brazil|Brazil
APY|APY|||Alto Parnaiba|Alto Parnaiba|Бразилия|Бразилия|Brazil|Brazil
APZ|APZ|Запала|Запала|Zapala|Zapala|Аргентина|Аргентина|Argentina|Argentina
AQA|AQA|||Araraquara|Araraquara|Бразилия|Бразилия|Brazil|Brazil
AQB|AQB|||Quiche|Quiche|Гватемала|Гватемала|Guatemala|Guatemala
AQG|AQG|Аньцин|Аньцин|Anqing|Anqing|Китай|Китай|China|China
AQI|AQI|Кайсумах|Кайсумах|Qaisumah|Qaisumah|Саудовская Аравия|Саудовская Аравия|Saudi Arabia|Saudi Arabia
AQJ|AQJ|Акаба|Акаба|Aqaba|Aqaba|Иордания|Иордания|Jordan|Jordan
AQM|AQM|||Ariquemes|Ariquemes|Бразилия|Бразилия|Brazil|Brazil
AQP|AQP|Арекуипа|Арекуипа|Arequipa|Arequipa|Перу|Перу|Peru|Peru
AQS|AQS|Сакани|Сакани|Saqani|Saqani|Фиджи|Фиджи|Fiji|Fiji
AQY|AQY|||Alyeska|Alyeska|США|США|United States|United States
ARA|ARA|||New Iberia|New Iberia|США|США|United States|United States
ARB|ARB|||Ann Arbor, MI|Ann Arbor, MI|США|США|United States|United States
ARC|ARC|||Arctic Village|Arctic Village|США|США|United States|United States
ARD|ARD|Алор-Айленд|Алор-Айленд|Alor Island|Alor Island|Индонезия|Индонезия|Indonesia|Indonesia
ARE|ARE|||Arecibo|Arecibo|Пуэрто Рико|Пуэрто Рико|Puerto Rico|Puerto Rico
ARF|ARF|||Acaricuara|Acaricuara|Колумбия|Колумбия|Colombia|Colombia
ARG|ARG|||Walnut Ridge|Walnut Ridge|США|США|United States|United States
ARH|ARH|Архангельск|Архангельск|Arkhangelsk|Arkhangelsk|Россия|Россия|Russian Federation|Russian Federation
ARI|ARI|Арика|Арика|Arica|Arica|Чили|Чили|Chile|Chile
ARJ|ARJ|Арсо|Арсо|Arso|Arso|Индонезия|Индонезия|Indonesia|Indonesia
ARK|ARK|Аруша|Аруша|Arusha|Arusha|Танзания|Танзания|Tanzania|Tanzania
ARL|ARL|Арли|Арли|Arly|Arly|Буркина-Фасо|Буркина-Фасо|Burkina Faso|Burkina Faso
ARM|ARM|Армидаль|Армидаль|Armidale|Armidale|Австралия|Австралия|Australia|Australia
ARN|ARN|Стокгольм|Стокгольм|Stockholm|Stockholm|Швеция|Швеция|Sweden|Sweden
ARO|ARO|Арболетас|Арболетас|Arboletas|Arboletas|Колумбия|Колумбия|Colombia|Colombia
ARP|ARP|Араджип|Араджип|Aragip|Aragip|Папуа - Новая Гвинея|Папуа - Новая Гвинея|Papua New Guinea|Papua New Guinea
ARQ|ARQ|Араукита|Араукита|Arauquita|Arauquita|Колумбия|Колумбия|Colombia|Colombia
ARR|ARR|Альто-Рио-Сенгерр|Альто-Рио-Сенгерр|Alto Rio Senguerr|Alto Rio Senguerr|Аргентина|Аргентина|Argentina|Argentina
ARS|ARS|||Aragarcas|Aragarcas|Бразилия|Бразилия|Brazil|Brazil
ART|ART|||Watertown|Watertown|США|США|United States|United States
ARU|ARU|||Aracatuba|Aracatuba|Бразилия|Бразилия|Brazil|Brazil
ARV|ARV|||Minocqua|Minocqua|США|США|United States|United States
ARW|ARW|Арад|Арад|Arad|Arad|Румыния|Румыния|Romania|Romania
ARX|ARX|||Neptune, NJ|Neptune, NJ|США|США|United States|United States
ARY|ARY|||Ararat|Ararat|Австралия|Австралия|Australia|Australia
ASA|ASA|Ассаб|Ассаб|Assab|Assab|Эритрея|Эритрея|Eritrea|Eritrea
ASB|ASB|Ашхабад|Ашхабад|Ashgabat|Ashgabat|Туркменистан|Туркменистан|Turkmenistan|Turkmenistan
ASC|ASC|Аскеншн|Аскеншн|Ascension|Ascension|Боливия|Боливия|Bolivia|Bolivia
ASD|ASD|||Andros Town|Andros Town|Багамские острова|Багамские острова|Bahamas|Bahamas
ASE|ASE|Аспен|Аспен|Aspen|Aspen|США|США|United States|United States
ASF|ASF|Астрахань|Астрахань|Astrakhan|Astrakhan|Россия|Россия|Russian Federation|Russian Federation
ASG|ASG|Ашбертон|Ашбертон|Ashburton|Ashburton|Новая Зеландия|Новая Зеландия|New Zealand|New Zealand
ASH|ASH|||Nashua, NH|Nashua, NH|США|США|United States|United States
ASI|ASI|||Georgetown, Ascension Island|Georgetown, Ascension Island|Остров святой Елены|Остров святой Елены|St. Helena|St. Helena
ASJ|ASJ|Амами-О-Сима|Амами-О-Сима|Amami O Shima|Amami O Shima|Япония|Япония|Japan|Japan
ASK|ASK|||Yamoussoukro|Yamoussoukro|Кот д&#039;Ивуар|Кот д&#039;Ивуар|Cote D&#039;Ivoire|Cote D&#039;Ivoire
ASL|ASL|Маршалл|Маршалл|Marshall|Marshall|США|США|United States|United States
ASM|ASM|||Asmara|Asmara|Эритрея|Эритрея|Eritrea|Eritrea
ASN|ASN|Талладега|Талладега|Talladega|Talladega|США|США|United States|United States
ASO|ASO|Асоса|Асоса|Asosa|Asosa|Эфиопия|Эфиопия|Ethiopia|Ethiopia
ASP|ASP|Элис Спрингз|Элис Спрингз|Alice Springs|Alice Springs|Австралия|Австралия|Australia|Australia
ASQ|ASQ|Остин|Остин|Austin|Austin|США|США|United States|United States
ASR|ASR|Кайсери|Кайсери|Kayseri|Kayseri|Турция|Турция|Turkey|Turkey
AST|AST|||Astoria|Astoria|США|США|United States|United States
ASU|ASU|Асунсьон|Асунсьон|Asuncion|Asuncion|Парагвай|Парагвай|Paraguay|Paraguay
ASV|ASV|Амбосели|Амбосели|Amboseli|Amboseli|Кения|Кения|Kenya|Kenya
ASW|ASW|Асуан|Асуан|Aswan|Aswan|Египет|Египет|Egypt|Egypt
ASX|ASX|Эшленд|Эшленд|Ashland|Ashland|США|США|United States|United States
ASY|ASY|||Ashley|Ashley|США|США|United States|United States
ASZ|ASZ|Асирим|Асирим|Asirim|Asirim|Папуа - Новая Гвинея|Папуа - Новая Гвинея|Papua New Guinea|Papua New Guinea
ATA|ATA|Анта|Анта|Anta|Anta|Перу|Перу|Peru|Peru
ATB|ATB|Атбара|Атбара|Atbara|Atbara|Судан|Судан|Sudan|Sudan
ATD|ATD|Атоифи|Атоифи|Atoifi|Atoifi|Соломоновы острова|Соломоновы острова|Solomon Islands|Solomon Islands
ATE|ATE|||Antlers|Antlers|США|США|United States|United States
ATF|ATF|Амбато|Амбато|Ambato|Ambato|Эквадор|Эквадор|Ecuador|Ecuador
ATG|ATG|||Attock|Attock|Пакистан|Пакистан|Pakistan|Pakistan
ATH|ATH|Афины|Афины|Athens|Athens|Греция|Греция|Greece|Greece
ATI|ATI|Артигас|Артигас|Artigas|Artigas|Уругвай|Уругвай|Uruguay|Uruguay
ATJ|ATJ|Анцирабе|Анцирабе|Antsirabe|Antsirabe|Мадагаскар|Мадагаскар|Madagascar|Madagascar
ATK|ATK|||Atqasuk|Atqasuk|США|США|United States|United States
ATL|ATL|||Atlanta, GA|Atlanta, GA|США|США|United States|United States
ATM|ATM|||Altamira|Altamira|Бразилия|Бразилия|Brazil|Brazil
ATN|ATN|Наматанай|Наматанай|Namatanai|Namatanai|Папуа - Новая Гвинея|Папуа - Новая Гвинея|Papua New Guinea|Papua New Guinea
ATO|ATO|Афины|Афины|Athens|Athens|Греция|Греция|Greece|Greece
ATP|ATP|Айтейп|Айтейп|Aitape|Aitape|Папуа - Новая Гвинея|Папуа - Новая Гвинея|Papua New Guinea|Papua New Guinea
ATQ|ATQ|Амритсар|Амритсар|Amritsar|Amritsar|Индия|Индия|India|India
ATR|ATR|Атар|Атар|Atar|Atar|Мавритания|Мавритания|Mauritania|Mauritania
ATS|ATS|||Artesia|Artesia|США|США|United States|United States
ATT|ATT|||Atmautluak|Atmautluak|США|США|United States|United States
ATU|ATU|||Attu Island|Attu Island|США|США|United States|United States
ATV|ATV|Ати|Ати|Ati|Ati|Чад|Чад|Chad|Chad
ATW|ATW|Эпплтон|Эпплтон|Appleton|Appleton|США|США|United States|United States
ATX|ATX|Атбасар|Атбасар|Atbasar|Atbasar|Казахстан|Казахстан|Kazakhstan|Kazakhstan
ATY|ATY|||Watertown|Watertown|США|США|United States|United States
ATZ|ATZ|Асьют|Асьют|Assiut|Assiut|Египет|Египет|Egypt|Egypt
AUA|AUA|||Aruba|Aruba|Аруба|Аруба|Aruba|Aruba
AUB|AUB|||Itauba|Itauba|Бразилия|Бразилия|Brazil|Brazil
AUC|AUC|Араука|Араука|Arauca|Arauca|Колумбия|Колумбия|Colombia|Colombia
AUD|AUD|||Augustus Downs|Augustus Downs|Австралия|Австралия|Australia|Australia
AUE|AUE|||Abu Rudeis|Abu Rudeis|Египет|Египет|Egypt|Egypt
AUF|AUF|||Auxerre|Auxerre|Франция|Франция|France|France
AUG|AUG|||Augusta|Augusta|США|США|United States|United States
AUH|AUH|Абу-Даби|Абу-Даби|Abu Dhabi|Abu Dhabi|ОАЭ|ОАЭ|United Arab Emirates|United Arab Emirates
AUI|AUI|||Aua Island|Aua Island|Папуа - Новая Гвинея|Папуа - Новая Гвинея|Papua New Guinea|Papua New Guinea
AUJ|AUJ|Амбунти|Амбунти|Ambunti|Ambunti|Папуа - Новая Гвинея|Папуа - Новая Гвинея|Papua New Guinea|Papua New Guinea
AUK|AUK|||Alakanuk|Alakanuk|США|США|United States|United States
AUL|AUL|||Aur Island|Aur Island|Маршалловы острова|Маршалловы острова|Marshall Islands|Marshall Islands
AUM|AUM|Остин|Остин|Austin|Austin|США|США|United States|United States
AUN|AUN|Обурн|Обурн|Auburn|Auburn|США|США|United States|United States
AUO|AUO|Обурн|Обурн|Auburn|Auburn|США|США|United States|United States
AUP|AUP|Агаун|Агаун|Agaun|Agaun|Папуа - Новая Гвинея|Папуа - Новая Гвинея|Papua New Guinea|Papua New Guinea
AUQ|AUQ|||Atuona|Atuona|Французская Полинезия|Французская Полинезия|French Polynesia|French Polynesia
AUR|AUR|Орийак|Орийак|Aurillac|Aurillac|Франция|Франция|France|France
AUT|AUT|Атауро|Атауро|Atauro|Atauro|Индонезия|Индонезия|Indonesia|Indonesia
AUU|AUU|||Aurukun Mission|Aurukun Mission|Австралия|Австралия|Australia|Australia
AUV|AUV|||Aumo|Aumo|Папуа - Новая Гвинея|Папуа - Новая Гвинея|Papua New Guinea|Papua New Guinea
AUW|AUW|||Wausau|Wausau|США|США|United States|United States
AUX|AUX|||Araguaina|Araguaina|Бразилия|Бразилия|Brazil|Brazil
AUY|AUY|Анейтьюм|Анейтьюм|Aneityum|Aneityum|Вануату|Вануату|Vanuatu|Vanuatu
AUZ|AUZ|||Aurora|Aurora|США|США|United States|United States
AVA|AVA|||An Shun|An Shun|Китай|Китай|China|China
AVB|AVB|||Aviano|Aviano|Италия|Италия|Italy|Italy
AVF|AVF|Аворьяз|Аворьяз|Avoriaz|Avoriaz|Франция|Франция|France|France
AVG|AVG|Овернь|Овернь|Auvergne|Auvergne|Австралия|Австралия|Australia|Australia
AVI|AVI|||Ciego De Avila|Ciego De Avila|Куба|Куба|Cuba|Cuba
AVK|AVK|||Arvaikheer|Arvaikheer|Монголия|Монголия|Mongolia|Mongolia
